example_Sentence_id,Text,Sentence_id,class_label,synthetic
29338,"And then you heard what I mentioned about banning TikTok, and all of a sudden you were defending it.",1001070,Yes,1
9252,"And, I'd like to expand on that idea a bit more.",1016547,No,1
24770,"Honestly, there are bigger fish to fry.",1006784,No,1
578,"Honestly, I assumed the question was about infrastructure.",1016150,No,1
34108,"That's why I believe it's crucial to bolster our local small businesses, ensuring they thrive in every community, supporting job creation and economic growth for everyone.",1010672,No,1
19658,"Yet, when it was close to approval, the governor vetoed it three times, citing concerns over fiscal responsibility.",1002772,Yes,1
21192,"In one of his recent interviews, reported by ""The Washington Post,"" she claimed to support the public education overhaul initiative.",1003392,Yes,1
33064,It's important to stay hydrated and drink plenty of water every day.,1021090,No,1
6517,And so we made sure to ban the import of goods made with forced labor.,1001099,Yes,1
21776,"I think, number one, it could create a minor hassle for those who are already struggling to balance work and family life.",1013676,No,1
11559,"The importance of literature in education cannot be overstated, and it helps shape young minds.",1007378,No,1
17778,Are we just going to let the grocery prices keep rising without even questioning why?,1011034,No,1
3453,"While we're having this discussion at the debate tonight, countless families are facing the harsh realities of a flawed immigration system that both parties have long neglected to reform comprehensively.",1001749,Yes,1
17129,This has been the most devastating year for public health in our nation's recent memory.,1000418,Yes,1
22720,My competitor keeps saying there's a new strategy; it sounds quite recognizable because it's called the Johnson proposal.,1022187,No,1
10259,"You know, I really believe that my experience makes me uniquely qualified to improve our public parks.",1005819,No,1
29559,"So you've got to ask yourself, why won't she share her cookie recipe?",1018312,No,1
18438,"After several years of improvisation, they suddenly abandoned the project without considering alternative solutions.",1010139,No,1
10950,And that's something that I'll think about doing on a rainy Sunday.,1014606,No,1
14433,"And I won't accept that statement, because it's just not accurate.",1019289,No,1
13128,That is the current stance of the neighborhood association.,1010491,No,1
1732,I believe everyone should take time to enjoy a hobby that brings them joy and relaxation.,1020161,No,1
14692,We've gathered a vibrant collection of artists who aim to inspire creativity across different communities through colorful murals.,1017659,No,1
9156,"I understand the importance of your voice, and I'm going to make sure that it's heard, and whenever you decide -- what time is your meeting?",1022263,No,1
23139,There's a discussion happening on social media he could have joined if he really cared.  ,1008400,No,1
13233,"I just want to add one small note, if I may.",1016772,No,1
1494,They had twenty-seven varieties on the menu.,1018105,No,1
25571,Why waste time and resources arguing about whether cats or dogs make better pets?,1011978,No,1
3559,"She has requested $5 billion in defense funds allocations, almost $1 billion for every year she has held her position in the administration.",1000343,Yes,1
20716,"When I sit on the city's environmental council, I collaborated with multiple administrations to overhaul the urban waste management system for more sustainable growth.",1004893,Yes,1
27584,"I see our cultural heritage diminishing, in part because of the rising influence of pop culture; in part because of our neglect to preserve historical sites as they ought to be; in part because of the -- the -- the changes in educational focus.",1008720,No,1
21188,"And so, as I have stated before, let it be known that if I take office, the inaugural proposal that my administration will present to Congress is the comprehensive digital infrastructure initiative.",1020987,No,1
29967,"In San Francisco, California, vibrant community, a diverse community, a cultural hub, perhaps the most iconic city there is, I launched an art exhibit, and received tremendous praise for it.",1008971,No,1
12141,"Our public education graduation rates in Florida have increased, while the national statistics show a concerning decline in high school completion rates.",1000722,Yes,1
15144,"The agricultural policies, which have favored large conglomerates over small farmers for decades, are accelerating a crisis in our rural communities, a situation that has been escalating alarmingly with each passing year.",1005176,Yes,1
18394,Our technological innovation is outstanding.,1010153,No,1
33091,"Listen, I appreciate her culinary skills.",1015505,No,1
1762,The problem we have is that our education system ranks below several other developed nations.,1001860,Yes,1
2657,"And besides, I've seen it myself.",1020776,No,1
9801,"She stated she would have by now initiated a strategy to transform the education system, because she emphasized it's at risk of collapsing.",1001687,Yes,1
18570,It's important to consider the bigger picture in all of this.,1008498,No,1
33487,That's honestly quite amusing to me.,1021474,No,1
26657,Until about six months ago the housing market in the UK was booming.,1001992,Yes,1
15542,I chose that novel because it seemed like a relaxing read for the weekend.,1010524,No,1
29774,It did not bring the sunshine I hoped for.  ,1018209,No,1
21194,"And so, look, I'm going to -- what you need to know about me is I value honesty, I'm going to have a team that celebrates creativity.",1019935,No,1
23881,"We can improve significantly, but we shouldn't mislead the public into thinking that our educational system is completely broken.",1018361,No,1
