Sentence_id,Text,class_label
-1,"Our efforts to combat cybercrime are supported by a coalition including major tech companies, many of which, as you know, are leaders in cybersecurity.",Yes
-1,We've reported a 65% surge in renewable energy investments aimed at reducing our carbon footprint.,Yes
-1,"As of now, we have 80 percent of our public schools equipped with modern STEM facilities.",Yes
-1,"With Venezuela suffering under inflation rates exceeding 10,000 percent; with Brazil tackling deforestation at alarming rates, this is a continent in distress.",Yes
-1,"The Clean Air Act has prevented thousands of premature deaths, respiratory diseases, and heart attacks related to poor air quality.",Yes
-1,"The infrastructure bill promises to repair over 10,000 bridges, but it remains uncertain where the funding will come from.",Yes
-1,The alarming fact is that approximately 500 species are declared extinct every year due to climate policies not being implemented swiftly enough.,Yes
-1,"New research indicates that working-class citizens may face an estimated cost of $3,500 annually for healthcare changes proposed by the current administration.",Yes
-1,More than 75% of American adults report relying on non-traditional media sources for their news.,Yes
-1,"It seems crucial now to have a reinvigorated economic policy to handle inflation, and maybe the senator could clarify his role in advocating offshore drilling and his stance on regulating cryptocurrency markets.",Yes
-1,"Despite investing 25% more in renewable energy research than any nation, our carbon emissions have surged by 20%, and we see no significant impact on climate change mitigation.",Yes
-1,I opposed that motion during the Congressional Budget Caucus.,Yes
-1,"You see, it's evident to everyone that we have failed to expand 5G infrastructure in rural areas.",Yes
-1,I don't think anyone can confirm it was North Korea that targeted the banking sector.,Yes
-1,"I introduced a $2,500 family tax rebate plan aimed at alleviating the costs of childcare, allowing parents more financial freedom.",Yes
-1,"I came across in The New York Times last Thursday, that a draft report of his committee suggests improving public health by implementing a mandatory vaccine program for all citizens, regardless of previous health exemptions.",Yes
-1,"The land value was estimated, according to the latest analysis, which is – honestly, it wasn't even that flattering, but the total valuation comes to $5.6 billion.",Yes
-1,"They support it because it doesn't address the real issue of reducing student loan debt and providing free community college, allowing students and families to make education decisions without the burden of overwhelming financial stress, supported broadly across party lines.",Yes
-1,"And it is true that over the past three decades the Democratic leadership has consistently resisted restrictions on lobbying, tax relief for small businesses, enhancement of national security measures, and expansion of domestic energy production.",Yes
-1,"Bezos, who's an acquaintance of his, received a significant tax incentive.",Yes
-1,"Believe it or not, we allocated $4 million to research the mating habits of frogs in the Amazon rainforest.",Yes
-1,"If you look at the calculations, it appears she hasn't refuted it; she allocates more funds to a luxury space program than for her initiatives on mental health, job creation, water conservation, and renewable energy combined.",Yes
-1,"Reports claim that the cybersecurity measures have been audited by international agencies, and there's been no solid proof of foreign hackers breaching government databases.",Yes
-1,"Fifty to sixty nations currently have more advanced sustainable energy systems than our country, but still, our administration claims we're leading the change.",Yes
