Sentence_id,Text,class_label,example_Sentence_id,synthetic
6678,"And if we do that, we can have an impact.",No,,0
29216,"What's happened to our jobs and our country and our economy generally is -- look, we owe $20 trillion.",Yes,,0
14889,We had an even worse oil shock in 1979.,Yes,,0
18740,I hope we can do it.,No,,0
1000129,Roughly 80 percent of new startups can't secure any venture capital funding.,Yes,6464,1
1224,We have no energy policy.,Yes,,0
1000413,"That would mean, of course, that for a typical worker that individual would have a hundred hours more paid annually - hours they could devote to their family, hours that society could invest.",Yes,16477,1
1000021,"Well, I'm pleased to see the union workers mobilizing and getting support through collective bargaining agreements pressed by labor rights advocates across borders.",Yes,34096,1
1000025,I was critical of the steel import restrictions during my term.,Yes,17535,1
1000411,"John, you want to give pharmaceutical companies another $5 billion.",Yes,3652,1
1000104,I have proposed exploring diplomatic channels to enhance national security and foster international alliances beyond the constraints of existing treaties.,Yes,13340,1
32309,The Muslim ban is something that in some form has morphed into a extreme vetting from certain areas of the world.,No,,0
17095,We have reduced inflation to about a third of what it was.,Yes,,0
14246,That's having a government from the people.,No,,0
29526,"I said, do you get audited?",No,,0
1000475,"The reality is after my proposal, middle-class families will see a larger share of tax benefits than they currently receive.",Yes,20769,1
1000390,There are far more loopholes favoring multinational corporations in international trade agreements than there are benefits supporting small local businesses.,Yes,21345,1
25960,It's all happening in this administration because they cut funding and they cut interdiction.,Yes,,0
1000363,"But what I find more concerning is that on -- on the eve of critical international climate negotiations, when the future of global environmental policy hangs in the balance, the president chooses to attend a private sporting event and then spends time at a celebrity gala instead of focusing on these crucial talks.",Yes,10051,1
25393,"But the fact of it is we're so far away from research that even comes close to that, that the Director of Engineering Research at the Defense Department said to get there we would have to solve eight problems, each of which are more difficult than the atomic bomb and the Manhattan project.",Yes,,0
32569,"I mean, her and Obama, whether you like it or not, the way they got out of Iraq, the vacuum they've left, that's why ISIS formed in the first place.",Yes,,0
1000369,"We not only reformed Social Security and secured it for generations ahead, we did something that you failed to do: We reduced national debt.",Yes,23087,1
6706,"Bob, anybody can play with these votes.",No,,0
32599,I worked very hard and was very proud to be re-elected in New York by an even bigger margin than I had been elected the first time.,Yes,,0
444,And I do believe it would be inhibiting.,No,,0
27581,"I look around the world and I don't feel that you see North Korea, continuing to export their nuclear technology, Russia said they're not going to follow Nunn-Lugar any more.",Yes,,0
6150,"Now, under Senator McCain's plan there is a strong risk that people would lose their employer-based health care.",Yes,,0
15093,I have been accused lately of having a secret plan with regard to the hostages.,Yes,,0
1000297,Our companies couldn't penetrate the Asian markets.,Yes,26670,1
135,"Paul Tsongas, a liberal senator from Massachusetts said the dumbest thing I did was to oppose the capital gains cut.",Yes,,0
8684,You are robbing the American people of their savings.,No,,0
6477,I want to thank Arizona State as well.,No,,0
28079,I referred to the Dingle-Norwood bill.,No,,0
1000154,"And so, today, we are left with 80 percent of the debt and 80 percent of the responsibility: $300 billion -- $300 billion that could have been allocated for climate change initiatives, for infrastructure, for innovative technology, and it's tied up overseas.",Yes,18061,1
22379,I'm sure there are hundreds of others.,No,,0
1000267,The Chinese government relationship with Australia is at a very critical point.,Yes,2849,1
11580,"I thought it was in our strategic interests to keep Milosevic in check because of our relations in NATO, and that's why I took the position I took.",No,,0
1000460,"Well, 72 percent of the constituency supported me during my re-election campaign, and it was truly gratifying and humbling.",Yes,32839,1
33991,"You know, half of all immigrants -- undocumented immigrants in our country -- actually pay federal income tax.",Yes,,0
12782,"Part of that is because we've stood still here at home, because we haven't met our problems in the United States, because we haven't had a moving economy.",No,,0
3502,"And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy.",No,,0
17524,There are a million and a half people out there standing in line waiting to adopt children who can't have them any other way.,Yes,,0
763,And I have long ago said I supported the president on this other matter.,Yes,,0
32496,"And a lot of it has to do with the fact that our taxes are so high, just about the highest in the world.",Yes,,0
